0.9000
0.0000,0.0000,0.0000,0.0000, 0.00, 
0.0004,0.0009,0.0005,0.0009,-5.36, 
0.0022,0.0027,0.0023,0.0027,-5.36, 
0.0063,0.0054,0.0063,0.0054,-5.36, 
0.0135,0.0090,0.0135,0.0090,-5.36, 
0.0247,0.0135,0.0248,0.0135,-5.36, 
0.0409,0.0189,0.0410,0.0189,-5.36, 
0.0630,0.0252,0.0630,0.0252,-5.36, 
0.0918,0.0324,0.0918,0.0324,-5.36, 
0.1282,0.0405,0.1283,0.0405,-5.36, 
0.1732,0.0495,0.1733,0.0495,-5.36, 
0.2272,0.0585,0.2273,0.0585,-5.36, 
0.2902,0.0675,0.2903,0.0675,-5.36, 
0.3621,0.0765,0.3624,0.0765,-5.36, 
0.4431,0.0854,0.4434,0.0856,-5.36, 
0.5330,0.0944,0.5335,0.0946,-5.36, 
0.6319,0.1034,0.6326,0.1036,-5.36, 
0.7398,0.1124,0.7407,0.1126,-5.36, 
0.8566,0.1213,0.8579,0.1217,-5.36, 
0.9824,0.1303,0.9841,0.1307,-5.36, 
1.1172,0.1392,1.1193,0.1398,-5.36, 
1.2609,0.1482,1.2636,0.1488,-5.36, 
1.4136,0.1571,1.4169,0.1579,-5.35, 
1.5752,0.1661,1.5793,0.1669,-5.35, 
1.7457,0.1750,1.7508,0.1760,-5.35, 
1.9252,0.1839,1.9313,0.1851,-5.35, 
2.1135,0.1928,2.1210,0.1942,-5.34, 
2.3108,0.2017,2.3197,0.2033,-5.34, 
2.5170,0.2106,2.5275,0.2124,-5.34, 
2.7320,0.2195,2.7445,0.2215,-5.33, 
2.9560,0.2284,2.9705,0.2306,-5.33, 
3.1883,0.2363,3.2053,0.2389,-5.32, 
3.4282,0.2434,3.4478,0.2462,-5.31, 
3.6747,0.2496,3.6972,0.2526,-5.31, 
3.9269,0.2548,3.9526,0.2582,-5.30, 
4.1839,0.2592,4.2131,0.2628,-5.29, 
4.4448,0.2626,4.4778,0.2666,-5.28, 
4.7087,0.2652,4.7458,0.2694,-5.27, 
